GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
 "32007","Elko, NV",8,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",4314,4672,5209,5560,6136,6173,6724,7272,8241,9085,10088,11324,12248,12597,12936,14125,14524,14335,15867,19054,19306,18838,19620,20890,21840,22865,23319,24569,24460,25294,26458,27428,25630,26168,27686,30525,31676,33533,36072,38029,37652,40954,42988,42642,41866,42173,42798,42888,44497
 "32009","Esmeralda, NV",8,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",2453,2489,2648,2915,3496,3904,4270,4739,4686,7282,7567,12017,16322,18312,16978,20203,18792,17348,16737,19594,20659,19374,20112,19982,20940,19931,19953,20284,20883,21477,22684,24145,25940,25546,26285,27448,26699,26538,24165,27336,27748,30548,31830,36175,37823,41065,36802,35389,34993
 "32009","Esmeralda, NV",8,CAINC1,2,"...","Population (persons) 1/","Number of persons",585,623,591,572,662,668,675,680,683,707,755,837,1076,1213,1366,1423,1436,1373,1312,1312,1318,1343,1265,1305,1170,1088,1127,1088,1048,1039,979,978,966,926,885,879,886,883,829,820,806,784,771,793,849,826,829,828,850
 "32009","Esmeralda, NV",8,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",4193,3995,4481,5096,5281,5844,6326,6969,6861,10300,10023,14357,15169,15096,12429,14197,13086,12635,12757,14934,15675,14426,15899,15312,17897,18319,17705,18643,19927,20671,23171,24688,26853,27587,29701,31226,30134,30054,29150,33337,34427,38964,41284,45618,44550,49715,44393,42740,41168
 "32011","Eureka, NV",8,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",5789,5010,5378,6379,7377,7351,8019,8757,9572,10431,11959,14754,15937,15688,17097,17677,21121,19082,20671,30059,32791,33734,34285,34033,34038,33391,34608,38520,42446,46861,41635,43753,39058,36187,36774,41991,42472,47064,55399,62277,64510,65167,75229,75704,73746,76433,70903,67905,72563
 "32011","Eureka, NV",8,CAINC1,2,"...","Population (persons) 1/","Number of persons",931,939,915,890,1034,1059,1087,1111,1133,933,1013,1219,1301,1350,1231,1299,1220,1203,1276,1418,1571,1539,1613,1530,1412,1320,1356,1454,1731,1840,1697,1632,1641,1629,1505,1470,1467,1579,1683,1778,1926,1990,1977,1992,2050,1989,2030,1940,1961
 "32011","Eureka, NV",8,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",6218,5335,5878,7167,7134,6941,7377,7882,8448,11180,11806,12103,12250,11621,13889,13608,17312,15862,16200,21198,20873,21919,21255,22244,24106,25296,25522,26492,24521,25468,24534,26809,23801,22214,24435,28565,28952,29806,32917,35026,33494,32747,38052,38004,35974,38428,34928,35003,37003
 "32013","Humboldt, NV",8,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",25860,28503,28899,31856,37981,41597,46947,51091,59169,66628,79927,106420,116220,116305,117372,131199,132870,133872,159172,201192,240147,250780,279398,302031,321234,339999,363105,396535,419650,428751,434972,426607,345692,341079,361310,410185,453194,499544,525503,563953,617582,676815,719517,734784,744731,745454,763223,738064,766385
 "32013","Humboldt, NV",8,CAINC1,2,"...","Population (persons) 1/","Number of persons",6452,6362,6422,6623,6791,6981,7363,7415,7595,7946,8647,9671,10545,11220,10984,11002,10457,10323,10764,11658,12369,12933,13517,13930,14313,14577,15183,15775,16623,17075,16722,15868,15211,14776,14630,14912,15046,15420,15658,15958,16290,16592,16667,17107,17396,17273,17072,16873,16826
 "32013","Humboldt, NV",8,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",4008,4480,4500,4810,5593,5959,6376,6890,7791,8385,9243,11004,11021,10366,10686,11925,12706,12968,14787,17258,19415,19391,20670,21682,22444,23324,23915,25137,25245,25110,26012,26885,22726,23083,24697,27507,30121,32396,33561,35340,37912,40792,43170,42952,42810,43157,44706,43742,45548
 "32015","Lander, NV",8,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",10547,11460,12346,14191,16487,18989,21109,22593,24577,29056,34187,47689,56666,58058,54325,56728,60055,60537,78729,99000,121955,121345,127596,131641,131720,134436,140229,155864,168244,168065,166459,165030,165670,159091,158178,166173,180707,197777,222198,221527,245031,264727,280452,293818,314879,321657,330235,321359,334787
 "32015","Lander, NV",8,CAINC1,2,"...","Population (persons) 1/","Number of persons",2648,2654,2623,2675,2705,2772,3014,3219,3295,3460,3614,4200,4689,4871,4652,4633,4617,4605,4726,5339,6093,6291,6323,6493,6315,6227,6107,6368,6752,6436,6073,5702,5450,5180,5017,5086,5117,5307,5439,5521,5660,5795,5847,5932,6077,5991,5909,5765,5693
 "32015","Lander, NV",8,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3983,4318,4707,5305,6095,6850,7004,7019,7459,8398,9460,11355,12085,11919,11678,12244,13007,13146,16659,18543,20016,19289,20180,20274,20858,21589,22962,24476,24918,26113,27410,28942,30398,30713,31528,32673,35315,37267,40853,40124,43292,45682,47965,49531,51815,53690,55887,55743,58807
 "32017","Lincoln, NV",8,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",8321,9173,9739,10296,11457,13779,15046,15566,18329,22268,24098,31817,38267,44105,42826,48479,50227,51914,52847,60657,65817,72576,74082,76098,72893,73013,71128,70879,75045,80204,79149,80515,86065,91065,93048,97568,101455,107845,115940,126782,134646,145626,154718,154756,155436,162776,174671,176835,186516
 "32017","Lincoln, NV",8,CAINC1,2,"...","Population (persons) 1/","Number of persons",2554,2506,2381,2337,2387,2528,2754,2914,3006,3434,3616,3757,3854,3753,3621,3532,3520,3440,3498,3481,3645,3810,3743,3726,3723,3786,3881,3960,4027,4061,4119,4179,4194,4294,4366,4401,4612,4729,4859,5106,5246,5357,5271,5376,5273,5201,5138,5178,5223
 "32017","Lincoln, NV",8,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3258,3660,4090,4406,4800,5451,5463,5342,6097,6485,6664,8469,9929,11752,11827,13726,14269,15091,15108,17425,18057,19049,19792,20424,19579,19285,18327,17899,18635,19750,19216,19267,20521,21207,21312,22170,21998,22805,23861,24830,25666,27184,29353,28786,29478,31297,33996,34151,35711
